INFO:lora-to-gguf:Loading base model: base
INFO:lora-to-gguf:Using model architecture: Gemma4ForConditionalGeneration
INFO:gguf.gguf_writer:gguf: This GGUF file is for Little Endian only
INFO:lora-to-gguf:Exporting model...
INFO:hf-to-gguf:blk.24.attn_q.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.24.attn_q.weight.lora_b,       torch.float32 --> F32, shape = {16, 4096}
INFO:hf-to-gguf:blk.24.attn_v.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.24.attn_v.weight.lora_b,       torch.float32 --> F32, shape = {16, 512}
INFO:hf-to-gguf:blk.25.ffn_down.weight.lora_a,     torch.float32 --> F32, shape = {12288, 16}
INFO:hf-to-gguf:blk.25.ffn_down.weight.lora_b,     torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.25.ffn_gate.weight.lora_a,     torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.25.ffn_gate.weight.lora_b,     torch.float32 --> F32, shape = {16, 12288}
INFO:hf-to-gguf:blk.25.ffn_up.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.25.ffn_up.weight.lora_b,       torch.float32 --> F32, shape = {16, 12288}
INFO:hf-to-gguf:blk.25.attn_k.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.25.attn_k.weight.lora_b,       torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.25.attn_output.weight.lora_a,  torch.float32 --> F32, shape = {2048, 16}
INFO:hf-to-gguf:blk.25.attn_output.weight.lora_b,  torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.25.attn_q.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.25.attn_q.weight.lora_b,       torch.float32 --> F32, shape = {16, 2048}
INFO:hf-to-gguf:blk.25.attn_v.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.25.attn_v.weight.lora_b,       torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.26.ffn_down.weight.lora_a,     torch.float32 --> F32, shape = {12288, 16}
INFO:hf-to-gguf:blk.26.ffn_down.weight.lora_b,     torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.26.ffn_gate.weight.lora_a,     torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.26.ffn_gate.weight.lora_b,     torch.float32 --> F32, shape = {16, 12288}
INFO:hf-to-gguf:blk.26.ffn_up.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.26.ffn_up.weight.lora_b,       torch.float32 --> F32, shape = {16, 12288}
INFO:hf-to-gguf:blk.26.attn_k.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.26.attn_k.weight.lora_b,       torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.26.attn_output.weight.lora_a,  torch.float32 --> F32, shape = {2048, 16}
INFO:hf-to-gguf:blk.26.attn_output.weight.lora_b,  torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.26.attn_q.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.26.attn_q.weight.lora_b,       torch.float32 --> F32, shape = {16, 2048}
INFO:hf-to-gguf:blk.26.attn_v.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.26.attn_v.weight.lora_b,       torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.27.ffn_down.weight.lora_a,     torch.float32 --> F32, shape = {12288, 16}
INFO:hf-to-gguf:blk.27.ffn_down.weight.lora_b,     torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.27.ffn_gate.weight.lora_a,     torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.27.ffn_gate.weight.lora_b,     torch.float32 --> F32, shape = {16, 12288}
INFO:hf-to-gguf:blk.27.ffn_up.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.27.ffn_up.weight.lora_b,       torch.float32 --> F32, shape = {16, 12288}
INFO:hf-to-gguf:blk.27.attn_k.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.27.attn_k.weight.lora_b,       torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.27.attn_output.weight.lora_a,  torch.float32 --> F32, shape = {2048, 16}
INFO:hf-to-gguf:blk.27.attn_output.weight.lora_b,  torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.27.attn_q.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.27.attn_q.weight.lora_b,       torch.float32 --> F32, shape = {16, 2048}
INFO:hf-to-gguf:blk.27.attn_v.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.27.attn_v.weight.lora_b,       torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.28.ffn_down.weight.lora_a,     torch.float32 --> F32, shape = {12288, 16}
INFO:hf-to-gguf:blk.28.ffn_down.weight.lora_b,     torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.28.ffn_gate.weight.lora_a,     torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.28.ffn_gate.weight.lora_b,     torch.float32 --> F32, shape = {16, 12288}
INFO:hf-to-gguf:blk.28.ffn_up.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.28.ffn_up.weight.lora_b,       torch.float32 --> F32, shape = {16, 12288}
INFO:hf-to-gguf:blk.28.attn_k.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.28.attn_k.weight.lora_b,       torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.28.attn_output.weight.lora_a,  torch.float32 --> F32, shape = {2048, 16}
INFO:hf-to-gguf:blk.28.attn_output.weight.lora_b,  torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.28.attn_q.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.28.attn_q.weight.lora_b,       torch.float32 --> F32, shape = {16, 2048}
INFO:hf-to-gguf:blk.28.attn_v.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.28.attn_v.weight.lora_b,       torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.29.ffn_down.weight.lora_a,     torch.float32 --> F32, shape = {12288, 16}
INFO:hf-to-gguf:blk.29.ffn_down.weight.lora_b,     torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.29.ffn_gate.weight.lora_a,     torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.29.ffn_gate.weight.lora_b,     torch.float32 --> F32, shape = {16, 12288}
INFO:hf-to-gguf:blk.29.ffn_up.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.29.ffn_up.weight.lora_b,       torch.float32 --> F32, shape = {16, 12288}
INFO:hf-to-gguf:blk.29.attn_k.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.29.attn_k.weight.lora_b,       torch.float32 --> F32, shape = {16, 512}
INFO:hf-to-gguf:blk.29.attn_output.weight.lora_a,  torch.float32 --> F32, shape = {4096, 16}
INFO:hf-to-gguf:blk.29.attn_output.weight.lora_b,  torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.29.attn_q.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.29.attn_q.weight.lora_b,       torch.float32 --> F32, shape = {16, 4096}
INFO:hf-to-gguf:blk.29.attn_v.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.29.attn_v.weight.lora_b,       torch.float32 --> F32, shape = {16, 512}
INFO:hf-to-gguf:blk.3.ffn_down.weight.lora_a,      torch.float32 --> F32, shape = {6144, 16}
INFO:hf-to-gguf:blk.3.ffn_down.weight.lora_b,      torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.3.ffn_gate.weight.lora_a,      torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.3.ffn_gate.weight.lora_b,      torch.float32 --> F32, shape = {16, 6144}
INFO:hf-to-gguf:blk.3.ffn_up.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.3.ffn_up.weight.lora_b,        torch.float32 --> F32, shape = {16, 6144}
INFO:hf-to-gguf:blk.3.attn_k.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.3.attn_k.weight.lora_b,        torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.3.attn_output.weight.lora_a,   torch.float32 --> F32, shape = {2048, 16}
INFO:hf-to-gguf:blk.3.attn_output.weight.lora_b,   torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.3.attn_q.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.3.attn_q.weight.lora_b,        torch.float32 --> F32, shape = {16, 2048}
INFO:hf-to-gguf:blk.3.attn_v.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.3.attn_v.weight.lora_b,        torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.30.ffn_down.weight.lora_a,     torch.float32 --> F32, shape = {12288, 16}
INFO:hf-to-gguf:blk.30.ffn_down.weight.lora_b,     torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.30.ffn_gate.weight.lora_a,     torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.30.ffn_gate.weight.lora_b,     torch.float32 --> F32, shape = {16, 12288}
INFO:hf-to-gguf:blk.30.ffn_up.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.30.ffn_up.weight.lora_b,       torch.float32 --> F32, shape = {16, 12288}
INFO:hf-to-gguf:blk.30.attn_k.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.30.attn_k.weight.lora_b,       torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.30.attn_output.weight.lora_a,  torch.float32 --> F32, shape = {2048, 16}
INFO:hf-to-gguf:blk.30.attn_output.weight.lora_b,  torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.30.attn_q.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.30.attn_q.weight.lora_b,       torch.float32 --> F32, shape = {16, 2048}
INFO:hf-to-gguf:blk.30.attn_v.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.30.attn_v.weight.lora_b,       torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.31.ffn_down.weight.lora_a,     torch.float32 --> F32, shape = {12288, 16}
INFO:hf-to-gguf:blk.31.ffn_down.weight.lora_b,     torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.31.ffn_gate.weight.lora_a,     torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.31.ffn_gate.weight.lora_b,     torch.float32 --> F32, shape = {16, 12288}
INFO:hf-to-gguf:blk.31.ffn_up.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.31.ffn_up.weight.lora_b,       torch.float32 --> F32, shape = {16, 12288}
INFO:hf-to-gguf:blk.31.attn_k.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.31.attn_k.weight.lora_b,       torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.31.attn_output.weight.lora_a,  torch.float32 --> F32, shape = {2048, 16}
INFO:hf-to-gguf:blk.31.attn_output.weight.lora_b,  torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.31.attn_q.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.31.attn_q.weight.lora_b,       torch.float32 --> F32, shape = {16, 2048}
INFO:hf-to-gguf:blk.31.attn_v.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.31.attn_v.weight.lora_b,       torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.32.ffn_down.weight.lora_a,     torch.float32 --> F32, shape = {12288, 16}
INFO:hf-to-gguf:blk.32.ffn_down.weight.lora_b,     torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.32.ffn_gate.weight.lora_a,     torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.32.ffn_gate.weight.lora_b,     torch.float32 --> F32, shape = {16, 12288}
INFO:hf-to-gguf:blk.32.ffn_up.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.32.ffn_up.weight.lora_b,       torch.float32 --> F32, shape = {16, 12288}
INFO:hf-to-gguf:blk.32.attn_k.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.32.attn_k.weight.lora_b,       torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.32.attn_output.weight.lora_a,  torch.float32 --> F32, shape = {2048, 16}
INFO:hf-to-gguf:blk.32.attn_output.weight.lora_b,  torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.32.attn_q.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.32.attn_q.weight.lora_b,       torch.float32 --> F32, shape = {16, 2048}
INFO:hf-to-gguf:blk.32.attn_v.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.32.attn_v.weight.lora_b,       torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.33.ffn_down.weight.lora_a,     torch.float32 --> F32, shape = {12288, 16}
INFO:hf-to-gguf:blk.33.ffn_down.weight.lora_b,     torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.33.ffn_gate.weight.lora_a,     torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.33.ffn_gate.weight.lora_b,     torch.float32 --> F32, shape = {16, 12288}
INFO:hf-to-gguf:blk.33.ffn_up.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.33.ffn_up.weight.lora_b,       torch.float32 --> F32, shape = {16, 12288}
INFO:hf-to-gguf:blk.33.attn_k.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.33.attn_k.weight.lora_b,       torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.33.attn_output.weight.lora_a,  torch.float32 --> F32, shape = {2048, 16}
INFO:hf-to-gguf:blk.33.attn_output.weight.lora_b,  torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.33.attn_q.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.33.attn_q.weight.lora_b,       torch.float32 --> F32, shape = {16, 2048}
INFO:hf-to-gguf:blk.33.attn_v.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.33.attn_v.weight.lora_b,       torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.34.ffn_down.weight.lora_a,     torch.float32 --> F32, shape = {12288, 16}
INFO:hf-to-gguf:blk.34.ffn_down.weight.lora_b,     torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.34.ffn_gate.weight.lora_a,     torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.34.ffn_gate.weight.lora_b,     torch.float32 --> F32, shape = {16, 12288}
INFO:hf-to-gguf:blk.34.ffn_up.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.34.ffn_up.weight.lora_b,       torch.float32 --> F32, shape = {16, 12288}
INFO:hf-to-gguf:blk.34.attn_k.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.34.attn_k.weight.lora_b,       torch.float32 --> F32, shape = {16, 512}
INFO:hf-to-gguf:blk.34.attn_output.weight.lora_a,  torch.float32 --> F32, shape = {4096, 16}
INFO:hf-to-gguf:blk.34.attn_output.weight.lora_b,  torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.34.attn_q.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.34.attn_q.weight.lora_b,       torch.float32 --> F32, shape = {16, 4096}
INFO:hf-to-gguf:blk.34.attn_v.weight.lora_a,       torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.34.attn_v.weight.lora_b,       torch.float32 --> F32, shape = {16, 512}
INFO:hf-to-gguf:blk.4.ffn_down.weight.lora_a,      torch.float32 --> F32, shape = {6144, 16}
INFO:hf-to-gguf:blk.4.ffn_down.weight.lora_b,      torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.4.ffn_gate.weight.lora_a,      torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.4.ffn_gate.weight.lora_b,      torch.float32 --> F32, shape = {16, 6144}
INFO:hf-to-gguf:blk.4.ffn_up.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.4.ffn_up.weight.lora_b,        torch.float32 --> F32, shape = {16, 6144}
INFO:hf-to-gguf:blk.4.attn_k.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.4.attn_k.weight.lora_b,        torch.float32 --> F32, shape = {16, 512}
INFO:hf-to-gguf:blk.4.attn_output.weight.lora_a,   torch.float32 --> F32, shape = {4096, 16}
INFO:hf-to-gguf:blk.4.attn_output.weight.lora_b,   torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.4.attn_q.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.4.attn_q.weight.lora_b,        torch.float32 --> F32, shape = {16, 4096}
INFO:hf-to-gguf:blk.4.attn_v.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.4.attn_v.weight.lora_b,        torch.float32 --> F32, shape = {16, 512}
INFO:hf-to-gguf:blk.5.ffn_down.weight.lora_a,      torch.float32 --> F32, shape = {6144, 16}
INFO:hf-to-gguf:blk.5.ffn_down.weight.lora_b,      torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.5.ffn_gate.weight.lora_a,      torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.5.ffn_gate.weight.lora_b,      torch.float32 --> F32, shape = {16, 6144}
INFO:hf-to-gguf:blk.5.ffn_up.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.5.ffn_up.weight.lora_b,        torch.float32 --> F32, shape = {16, 6144}
INFO:hf-to-gguf:blk.5.attn_k.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.5.attn_k.weight.lora_b,        torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.5.attn_output.weight.lora_a,   torch.float32 --> F32, shape = {2048, 16}
INFO:hf-to-gguf:blk.5.attn_output.weight.lora_b,   torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.5.attn_q.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.5.attn_q.weight.lora_b,        torch.float32 --> F32, shape = {16, 2048}
INFO:hf-to-gguf:blk.5.attn_v.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.5.attn_v.weight.lora_b,        torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.6.ffn_down.weight.lora_a,      torch.float32 --> F32, shape = {6144, 16}
INFO:hf-to-gguf:blk.6.ffn_down.weight.lora_b,      torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.6.ffn_gate.weight.lora_a,      torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.6.ffn_gate.weight.lora_b,      torch.float32 --> F32, shape = {16, 6144}
INFO:hf-to-gguf:blk.6.ffn_up.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.6.ffn_up.weight.lora_b,        torch.float32 --> F32, shape = {16, 6144}
INFO:hf-to-gguf:blk.6.attn_k.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.6.attn_k.weight.lora_b,        torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.6.attn_output.weight.lora_a,   torch.float32 --> F32, shape = {2048, 16}
INFO:hf-to-gguf:blk.6.attn_output.weight.lora_b,   torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.6.attn_q.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.6.attn_q.weight.lora_b,        torch.float32 --> F32, shape = {16, 2048}
INFO:hf-to-gguf:blk.6.attn_v.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.6.attn_v.weight.lora_b,        torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.7.ffn_down.weight.lora_a,      torch.float32 --> F32, shape = {6144, 16}
INFO:hf-to-gguf:blk.7.ffn_down.weight.lora_b,      torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.7.ffn_gate.weight.lora_a,      torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.7.ffn_gate.weight.lora_b,      torch.float32 --> F32, shape = {16, 6144}
INFO:hf-to-gguf:blk.7.ffn_up.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.7.ffn_up.weight.lora_b,        torch.float32 --> F32, shape = {16, 6144}
INFO:hf-to-gguf:blk.7.attn_k.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.7.attn_k.weight.lora_b,        torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.7.attn_output.weight.lora_a,   torch.float32 --> F32, shape = {2048, 16}
INFO:hf-to-gguf:blk.7.attn_output.weight.lora_b,   torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.7.attn_q.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.7.attn_q.weight.lora_b,        torch.float32 --> F32, shape = {16, 2048}
INFO:hf-to-gguf:blk.7.attn_v.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.7.attn_v.weight.lora_b,        torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.8.ffn_down.weight.lora_a,      torch.float32 --> F32, shape = {6144, 16}
INFO:hf-to-gguf:blk.8.ffn_down.weight.lora_b,      torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.8.ffn_gate.weight.lora_a,      torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.8.ffn_gate.weight.lora_b,      torch.float32 --> F32, shape = {16, 6144}
INFO:hf-to-gguf:blk.8.ffn_up.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.8.ffn_up.weight.lora_b,        torch.float32 --> F32, shape = {16, 6144}
INFO:hf-to-gguf:blk.8.attn_k.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.8.attn_k.weight.lora_b,        torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.8.attn_output.weight.lora_a,   torch.float32 --> F32, shape = {2048, 16}
INFO:hf-to-gguf:blk.8.attn_output.weight.lora_b,   torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.8.attn_q.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.8.attn_q.weight.lora_b,        torch.float32 --> F32, shape = {16, 2048}
INFO:hf-to-gguf:blk.8.attn_v.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.8.attn_v.weight.lora_b,        torch.float32 --> F32, shape = {16, 256}
INFO:hf-to-gguf:blk.9.ffn_down.weight.lora_a,      torch.float32 --> F32, shape = {6144, 16}
INFO:hf-to-gguf:blk.9.ffn_down.weight.lora_b,      torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.9.ffn_gate.weight.lora_a,      torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.9.ffn_gate.weight.lora_b,      torch.float32 --> F32, shape = {16, 6144}
INFO:hf-to-gguf:blk.9.ffn_up.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.9.ffn_up.weight.lora_b,        torch.float32 --> F32, shape = {16, 6144}
INFO:hf-to-gguf:blk.9.attn_k.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.9.attn_k.weight.lora_b,        torch.float32 --> F32, shape = {16, 512}
INFO:hf-to-gguf:blk.9.attn_output.weight.lora_a,   torch.float32 --> F32, shape = {4096, 16}
INFO:hf-to-gguf:blk.9.attn_output.weight.lora_b,   torch.float32 --> F32, shape = {16, 1536}
INFO:hf-to-gguf:blk.9.attn_q.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.9.attn_q.weight.lora_b,        torch.float32 --> F32, shape = {16, 4096}
INFO:hf-to-gguf:blk.9.attn_v.weight.lora_a,        torch.float32 --> F32, shape = {1536, 16}
INFO:hf-to-gguf:blk.9.attn_v.weight.lora_b,        torch.float32 --> F32, shape = {16, 512}
INFO:hf-to-gguf:Set meta model
INFO:hf-to-gguf:Set model parameters
INFO:hf-to-gguf:Set model quantization version
INFO:hf-to-gguf:Set model tokenizer
INFO:gguf.gguf_writer:Writing the following files:
INFO:gguf.gguf_writer:D:\BAXYRuntime\experiments\models\gemma4-e2b-inherited-d3b0fed4\adapter-f32.gguf: n_tensors = 490, total_size = 101.4M
INFO:lora-to-gguf:Model successfully exported to D:\BAXYRuntime\experiments\models\gemma4-e2b-inherited-d3b0fed4\adapter-f32.gguf
